DataCode,RecType,Date,RecYear,RecMonth,Watershed,Habitat,Replicat,Species,Length,Count,Method,Comments
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,64,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,68,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,75,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,67,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,52,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,60,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,62,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,76,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,69,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,64,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,75,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,81,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,76,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,79,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,52,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,85,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,87,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,63,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,70,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,65,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CAMANO,,53,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CYPLUT,46,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CYPLUT,41,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CYPLUT,50,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CYPLUT,45,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CYPLUT,52,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CYPLUT,47,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CYPLUT,56,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CYPLUT,46,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,42,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,42,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,45,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,41,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,44,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,30,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,46,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,45,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,40,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,44,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,43,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,38,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,42,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,44,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,45,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,45,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,32,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,45,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,37,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,40,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,40,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,42,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,38,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,35,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,41,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,43,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,41,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,40,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,29,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,39,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,ETHSPE,32,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,56,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,56,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,63,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,63,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,56,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,58,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,57,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,54,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,57,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,59,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,60,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,47,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,69,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,50,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,54,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,60,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,49,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,60,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,60,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,60,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,56,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,62,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,54,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,67,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,59,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,48,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,52,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,57,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,65,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,63,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,56,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,54,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,51,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,58,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,44,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,59,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,52,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,59,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,58,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,54,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,57,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,59,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,57,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,54,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,56,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,54,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,56,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,63,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,65,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,58,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,70,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,58,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,30,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,56,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,61,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,56,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,53,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,57,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,57,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,58,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,64,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,66,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,57,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,52,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,55,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,58,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,50,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,59,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,58,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,65,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,60,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,52,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,54,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,CHRERY,,123,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,SEMATR,50,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,SEMATR,73,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,SEMATR,129,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,SEMATR,45,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,SEMATR,85,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,SEMATR,154,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,SEMATR,102,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,SEMATR,106,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,SEMATR,68,1,Shock,
CFC01,1,8/20/1998,1998,8,MID,Combined,1,SEMATR,40,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,72,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,34,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,31,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,31,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,37,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,57,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,33,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,76,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,57,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,75,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,55,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,60,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,58,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,55,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,53,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,57,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,47,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,40,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,24,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,38,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,44,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,37,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,28,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,81,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,85,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,92,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,80,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,70,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,63,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,65,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,65,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,58,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,49,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,73,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,67,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,55,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,38,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,80,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,91,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,55,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,68,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,72,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,65,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,71,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,74,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,67,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,68,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,47,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,50,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,36,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,35,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,82,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,37,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,45,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,83,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,57,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,64,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,62,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,61,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,66,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,71,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,64,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,56,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,64,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,57,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,90,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,74,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,80,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,65,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,66,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,60,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,58,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,42,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,61,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,91,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,59,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,40,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,72,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,55,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,53,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,55,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,35,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,40,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,35,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,40,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,41,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,31,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,75,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,77,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,38,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,32,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,40,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,67,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,72,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,59,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,58,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CAMANO,,151,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,169,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,98,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,86,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,41,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,89,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,87,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,213,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,108,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,170,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,195,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,163,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,101,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,49,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,96,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,CATCOM,99,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHNIG,50,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHNIG,42,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHNIG,51,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHNIG,69,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHNIG,67,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHNIG,55,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHNIG,57,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,52,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,52,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,45,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,47,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,40,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,40,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,47,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,40,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,36,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,43,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,38,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,47,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,38,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,45,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,49,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,37,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,44,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,27,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,53,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,40,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,31,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,38,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,38,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,38,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,55,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,42,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,38,1,Shock,
CFC01,1,8/20/1998,1998,8,NT,Combined,1,ETHSPE,48,1,Shock,
